time,strategy,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-04-24 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.7300109863281,1,0.0
2020-04-24 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-24 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.7300109863281,1,0.0
2020-04-27 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.0199890136719,1,0.0
2020-04-27 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-27 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.0199890136719,1,0.0
2020-04-27 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-27 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.0199890136719,1,0.0
2020-04-28 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-28 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.5299987792969,1,0.0
2020-04-28 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-28 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.5299987792969,1,0.0
2020-04-28 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-28 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.5299987792969,1,0.0
2020-04-29 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-29 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.7099914550781,1,0.0
2020-04-29 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-29 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.7099914550781,1,0.0
2020-04-29 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-29 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.7099914550781,1,0.0
2020-04-30 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-30 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,285.30999755859375,1,0.0
2020-04-30 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-30 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,285.30999755859375,1,0.0
2020-04-30 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-30 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,285.30999755859375,1,0.0
2020-05-01 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-01 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,285.30999755859375,1,0.0
2020-05-01 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-01 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,285.30999755859375,1,0.0
2020-05-01 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-01 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,285.30999755859375,1,0.0
2020-05-04 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-04 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,286.6400146484375,1,0.0
2020-05-04 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-04 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,286.6400146484375,1,0.0
2020-05-04 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-04 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,286.6400146484375,1,0.0
2020-05-05 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-05 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,288.0400085449219,1,0.0
2020-05-05 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-05 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,288.0400085449219,1,0.0
2020-05-05 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-05 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,288.0400085449219,1,0.0
2020-05-06 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-06 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,287.75,1,0.0
2020-05-06 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-06 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,287.75,1,0.0
2020-05-06 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-06 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,287.75,1,0.0
2020-05-07 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-07 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.0899963378906,1,0.0
2020-05-07 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-07 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.0899963378906,1,0.0
2020-05-07 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-07 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.0899963378906,1,0.0
2020-05-08 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-08 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.0899963378906,1,0.0
2020-05-08 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-08 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.0899963378906,1,0.0
2020-05-08 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-08 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.0899963378906,1,0.0
2020-05-11 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-11 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,293.7900085449219,1,0.0
2020-05-11 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-11 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,293.7900085449219,1,0.0
2020-05-11 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-11 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,293.7900085449219,1,0.0
2020-05-12 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-12 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,286.05999755859375,1,0.0
2020-05-12 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-12 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,286.05999755859375,1,0.0
2020-05-12 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-12 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,286.05999755859375,1,0.0
2020-05-13 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-13 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,278.95001220703125,1,0.0
2020-05-13 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-13 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,278.95001220703125,1,0.0
2020-05-13 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-13 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,278.95001220703125,1,0.0
2020-05-14 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-14 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,282.3699951171875,1,0.0
2020-05-14 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-14 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,282.3699951171875,1,0.0
2020-05-14 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-14 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,282.3699951171875,1,0.0
2020-05-15 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-15 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,282.3699951171875,1,0.0
2020-05-15 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-15 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,282.3699951171875,1,0.0
2020-05-15 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-15 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,282.3699951171875,1,0.0
2020-05-18 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-18 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,294.3500061035156,1,0.0
2020-05-18 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-18 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,294.3500061035156,1,0.0
2020-05-18 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-18 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,294.3500061035156,1,0.0
2020-05-19 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-19 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,295.82000732421875,1,0.0
2020-05-19 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-19 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,295.82000732421875,1,0.0
2020-05-19 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-19 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,295.82000732421875,1,0.0
2020-05-20 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-20 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,296.7900085449219,1,0.0
2020-05-20 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-20 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,296.7900085449219,1,0.0
2020-05-20 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-20 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,296.7900085449219,1,0.0
2020-05-21 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-21 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,294.57000732421875,1,0.0
2020-05-21 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-21 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,294.57000732421875,1,0.0
2020-05-21 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-21 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,294.57000732421875,1,0.0
2020-05-22 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-22 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,294.57000732421875,1,0.0
2020-05-22 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-22 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,294.57000732421875,1,0.0
2020-05-22 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-22 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,294.57000732421875,1,0.0
2020-05-26 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-26 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,302.1199951171875,1,0.0
2020-05-26 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-26 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,302.1199951171875,1,0.0
2020-05-26 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-26 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,302.1199951171875,1,0.0
2020-05-27 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-27 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,304.6499938964844,1,0.0
2020-05-27 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-27 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,304.6499938964844,1,0.0
2020-05-27 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-27 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,304.6499938964844,1,0.0
2020-05-28 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-28 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,302.4599914550781,1,0.0
2020-05-28 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-28 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,302.4599914550781,1,0.0
2020-05-28 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-28 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,302.4599914550781,1,0.0
2020-05-29 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-29 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,302.4599914550781,1,0.0
2020-05-29 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-29 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,302.4599914550781,1,0.0
2020-05-29 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-29 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,302.4599914550781,1,0.0
2020-06-01 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-01 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.54998779296875,1,0.0
2020-06-01 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-01 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.54998779296875,1,0.0
2020-06-01 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-01 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.54998779296875,1,0.0
2020-06-02 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-02 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,310.239990234375,1,0.0
2020-06-02 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-02 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,310.239990234375,1,0.0
2020-06-02 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-02 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,310.239990234375,1,0.0
2020-06-03 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-03 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,311.1099853515625,1,0.0
2020-06-03 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-03 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,311.1099853515625,1,0.0
2020-06-03 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-03 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,311.1099853515625,1,0.0
2020-06-04 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-04 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,317.2300109863281,1,0.0
2020-06-04 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-04 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,317.2300109863281,1,0.0
2020-06-04 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-04 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,317.2300109863281,1,0.0
2020-06-05 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-05 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,317.2300109863281,1,0.0
2020-06-05 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-05 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,317.2300109863281,1,0.0
2020-06-05 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-05 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,317.2300109863281,1,0.0
2020-06-08 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-08 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,320.29998779296875,1,0.0
2020-06-08 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-08 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,320.29998779296875,1,0.0
2020-06-08 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-08 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,320.29998779296875,1,0.0
2020-06-09 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-09 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.4200134277344,1,0.0
2020-06-09 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-09 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.4200134277344,1,0.0
2020-06-09 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-09 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.4200134277344,1,0.0
2020-06-10 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-10 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,311.4599914550781,1,0.0
2020-06-10 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-10 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,311.4599914550781,1,0.0
2020-06-10 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-10 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,311.4599914550781,1,0.0
2020-06-11 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-11 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,308.239990234375,1,0.0
2020-06-11 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-11 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,308.239990234375,1,0.0
2020-06-11 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-11 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,308.239990234375,1,0.0
2020-06-12 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-12 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,308.239990234375,1,0.0
2020-06-12 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-12 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,308.239990234375,1,0.0
2020-06-12 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-12 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,308.239990234375,1,0.0
2020-06-15 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-15 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,315.4800109863281,1,0.0
2020-06-15 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-15 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,315.4800109863281,1,0.0
2020-06-15 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-15 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,315.4800109863281,1,0.0
2020-06-16 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-16 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.07000732421875,1,0.0
2020-06-16 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-16 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.07000732421875,1,0.0
2020-06-16 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-16 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.07000732421875,1,0.0
2020-06-17 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-17 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,310.010009765625,1,0.0
2020-06-17 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-17 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,310.010009765625,1,0.0
2020-06-17 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-17 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,310.010009765625,1,0.0
2020-06-18 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-18 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.1700134277344,1,0.0
2020-06-18 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-18 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.1700134277344,1,0.0
2020-06-18 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-18 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.1700134277344,1,0.0
2020-06-19 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-19 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.1700134277344,1,0.0
2020-06-19 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-19 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.1700134277344,1,0.0
2020-06-19 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
